"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SAP_2T3_M","School age population, secondary education, male (number)","ALB","Albania","2010","2010",211428,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","CAN","Canada","2010","2010",470950,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","BGD","Bangladesh","2010","2010",14615053,,
"SAP_2T3_F","School age population, secondary education, female (number)","SSD","South Sudan","2010","2010",636652,,
"SAP_3","School age population, upper secondary education, both sexes (number)","MNE","Montenegro","2010","2010",35850,,
"SAP_CE_F","Population of compulsory school age, female (number)","40344","Small Island Developing States","2010","2010",4301603,,
"SAP_3_M","School age population, upper secondary education, male (number)","ZMB","Zambia","2010","2010",442591,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","UKR","Ukraine","2010","2010",296779,,
"SAP_3_F","School age population, upper secondary education, female (number)","OMN","Oman","2010","2010",78925,,
"SAP_5T8_F","School age population, tertiary education, female (number)","GNB","Guinea-Bissau","2010","2010",78601,,
"SAP_2T3","School age population, secondary education, both sexes (number)","BWA","Botswana","2010","2010",209684,,
"SAP_CE_M","Population of compulsory school age, male (number)","TLS","Timor-Leste","2010","2010",137444,,
"SAP_5T8_F","School age population, tertiary education, female (number)","BRN","Brunei Darussalam","2010","2010",17936,,
"SAP_5T8_M","School age population, tertiary education, male (number)","40520","Latin America and the Caribbean","2010","2010",27003387.4,,
"SAP_2T3_M","School age population, secondary education, male (number)","LBR","Liberia","2010","2010",247290,,
"SAP_5T8_M","School age population, tertiary education, male (number)","JOR","Jordan","2010","2010",339578,,
"SAP_5T8_M","School age population, tertiary education, male (number)","PAK","Pakistan","2010","2010",9505803,,
"SAP_CE","Population of compulsory school age, both sexes (number)","ZWE","Zimbabwe","2010","2010",2306084,,
"SAP_2T3_M","School age population, secondary education, male (number)","40044","Low income countries","2010","2010",37174713,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","40619","Asia (Eastern and South-eastern)","2010","2010",33982842,,
"SAP_2T3_M","School age population, secondary education, male (number)","DMA","Dominica","2010","2010",3926,,
"SAP_5T8_M","School age population, tertiary education, male (number)","COG","Congo","2010","2010",191261,,
"SAP_3","School age population, upper secondary education, both sexes (number)","SUR","Suriname","2010","2010",29549,,
"SAP_3","School age population, upper secondary education, both sexes (number)","40550","Small Island Developing States","2010","2010",3589267,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","KWT","Kuwait","2010","2010",39851,,
"SAP_CE_M","Population of compulsory school age, male (number)","GEO","Georgia","2010","2010",234550,,
"SAP_3_F","School age population, upper secondary education, female (number)","TKL","Tokelau","2010","2010",39,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","VCT","Saint Vincent and the Grenadines","2010","2010",2044,,
"SAP_5T8_M","School age population, tertiary education, male (number)","AUT","Austria","2010","2010",259225,,
"SAP_2T3_M","School age population, secondary education, male (number)","CHL","Chile","2010","2010",858236,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","LBY","Libya","2010","2010",376971,,
"SAP_3","School age population, upper secondary education, both sexes (number)","UGA","Uganda","2010","2010",1424404,,
"SAP_5T8_F","School age population, tertiary education, female (number)","DEU","Germany","2010","2010",2345545,,
"SAP_CE_F","Population of compulsory school age, female (number)","GTM","Guatemala","2010","2010",,"a","Category not applicable"
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","40550","Small Island Developing States","2010","2010",887603.38462,,
"SAP_2T3_F","School age population, secondary education, female (number)","TUR","Turkey","2010","2010",4397078,,
"SAP_CE_F","Population of compulsory school age, female (number)","AGO","Angola","2010","2010",2032472,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","SYC","Seychelles","2010","2010",2156,,
"SAP_2T3_F","School age population, secondary education, female (number)","CIV","Côte d'Ivoire","2010","2010",1635626,,
"SAP_CE_M","Population of compulsory school age, male (number)","HRV","Croatia","2010","2010",193830,,
"SAP_5T8_M","School age population, tertiary education, male (number)","ESP","Spain","2010","2010",1271221,,
"SAP_3_F","School age population, upper secondary education, female (number)","STP","Sao Tome and Principe","2010","2010",3668,,
"SAP_CE","Population of compulsory school age, both sexes (number)","CAF","Central African Republic","2010","2010",1147896,,
"SAP_3","School age population, upper secondary education, both sexes (number)","LVA","Latvia","2010","2010",82673,"+","National Estimation"
"SAP_CE_M","Population of compulsory school age, male (number)","SAU","Saudi Arabia","2010","2010",2367675,,
"SAP_2T3_M","School age population, secondary education, male (number)","40500","North America and Western Europe","2010","2010",31442156,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","TKM","Turkmenistan","2010","2010",114436,,
"SAP_2T3","School age population, secondary education, both sexes (number)","ISL","Iceland","2010","2010",33195,,
"SAP_3_F","School age population, upper secondary education, female (number)","AUS","Australia","2010","2010",282411,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","40030","Middle income countries","2010","2010",59458965,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","MDG","Madagascar","2010","2010",2028469,,
"SAP_2T3_M","School age population, secondary education, male (number)","IND","India","2010","2010",90216979,,
"SAP_3_M","School age population, upper secondary education, male (number)","LUX","Luxembourg","2010","2010",12182,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","PRK","Democratic People's Republic of Korea","2010","2010",393026,,
"SAP_5T8_F","School age population, tertiary education, female (number)","SLB","Solomon Islands","2010","2010",23558,,
"SAP_2T3","School age population, secondary education, both sexes (number)","BRN","Brunei Darussalam","2010","2010",49129,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","SWZ","Eswatini","2010","2010",113530,,
"SAP_CE","Population of compulsory school age, both sexes (number)","NZL","New Zealand","2010","2010",588144,,
"SAP_2T3_F","School age population, secondary education, female (number)","JOR","Jordan","2010","2010",434932,,
"SAP_CE","Population of compulsory school age, both sexes (number)","40515","East Asia and the Pacific","2010","2010",275314171,,
"SAP_CE_M","Population of compulsory school age, male (number)","KAZ","Kazakhstan","2010","2010",1085992,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","NPL","Nepal","2010","2010",2628114,,
"SAP_5T8_F","School age population, tertiary education, female (number)","UKR","Ukraine","2010","2010",1603333,,
"SAP_CE","Population of compulsory school age, both sexes (number)","40614","Asia (Western)","2010","2010",38228822,,
"SAP_2T3_M","School age population, secondary education, male (number)","MWI","Malawi","2010","2010",1011309,,
"SAP_CE_F","Population of compulsory school age, female (number)","DOM","Dominican Republic","2010","2010",1450863,"+","National Estimation"
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","NOR","Norway","2010","2010",32598,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","KHM","Cambodia","2010","2010",1397538,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","JAM","Jamaica","2010","2010",56146,,
"SAP_3","School age population, upper secondary education, both sexes (number)","SVN","Slovenia","2010","2010",83101,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","VGB","British Virgin Islands","2010","2010",528,,
"SAP_2T3_F","School age population, secondary education, female (number)","PNG","Papua New Guinea","2010","2010",448704,,
"SAP_2T3","School age population, secondary education, both sexes (number)","40043","Upper middle income countries","2010","2010",256482536,,
"SAP_2T3","School age population, secondary education, both sexes (number)","40617","Western Asia and Northern Africa","2010","2010",53845072,,
"SAP_5T8_F","School age population, tertiary education, female (number)","40525","Arab States","2010","2010",16395264,,
"SAP_3_M","School age population, upper secondary education, male (number)","40611","Asia (Eastern)","2010","2010",34518006,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","ECU","Ecuador","2010","2010",1411545,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","BHR","Bahrain","2010","2010",8634,,
"SAP_2T3","School age population, secondary education, both sexes (number)","40505","Central Asia","2010","2010",11532711,,
"SAP_2T3_M","School age population, secondary education, male (number)","TGO","Togo","2010","2010",477944,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","BEL","Belgium","2010","2010",64445,,
"SAP_2T3_F","School age population, secondary education, female (number)","MDA","Republic of Moldova","2010","2010",171255,"+","National Estimation"
"SAP_2T3_M","School age population, secondary education, male (number)","PRT","Portugal","2010","2010",345477,,
